Name,Row,Column,Patch Size,Label,Long Label,Verified,Machine confidence 1,Machine suggestion 1,Machine confidence 2,Machine suggestion 2,Machine confidence 3,Machine suggestion 3,Machine confidence 4,Machine suggestion 4,Machine confidence 5,Machine suggestion 5
Steyaert_ANG_ARMS4_180301_190310_9T.tif,610,2153,110,_NR,_NR,False,0.446,_NR,0.211,_SED,0.116,_BREN,0.112,_SOWT,0.037,_RDUP
Steyaert_ANG_ARMS4_180301_190310_9T.tif,721,2153,110,_SED,_SED,False,0.436,_SED,0.370,_NR,0.108,_SOWT,0.039,BiteScar,0.016,_FORM
Steyaert_ANG_ARMS4_180301_190310_9T.tif,832,2153,110,_NR,_NR,False,0.582,_NR,0.260,_BRY,0.058,_SED,0.034,_SOWT,0.013,_UNK
Steyaert_ANG_ARMS4_180301_190310_9T.tif,944,2153,110,_NR,_NR,False,0.904,_NR,0.021,BiteScar,0.015,_BRY,0.015,_UNAV,0.014,_SED
Steyaert_ANG_ARMS4_180301_190310_9T.tif,1055,2153,110,_CAWT,_CAWT,False,0.450,_CAWT,0.232,_NR,0.128,_BRY,0.069,_SED,0.050,_UNK
Steyaert_ANG_ARMS4_180301_190310_9T.tif,1166,2153,110,_BRY,_BRY,False,0.723,_BRY,0.190,_CAWT,0.079,_NR,0.002,_SP,0.002,_SOWT
Steyaert_ANG_ARMS4_180301_190310_9T.tif,1277,2153,110,_BRY,_BRY,False,0.815,_BRY,0.133,_CAWT,0.017,_NR,0.015,_SOWT,0.006,_BI
Steyaert_ANG_ARMS4_180301_190310_9T.tif,1388,2153,110,_BRY,_BRY,False,0.812,_BRY,0.123,_CAWT,0.027,_NR,0.012,_RDEN,0.010,_SOWT
Steyaert_ANG_ARMS4_180301_190310_9T.tif,1499,2153,110,_NR,_NR,False,0.894,_NR,0.057,_SED,0.025,_BRY,0.009,_SOWT,0.003,_SP
Steyaert_ANG_ARMS4_180301_190310_9T.tif,1610,2153,110,_NR,_NR,False,0.676,_NR,0.228,_BRY,0.031,_CAWT,0.024,_SED,0.017,_SOWT
Steyaert_ANG_ARMS4_180301_190310_9T.tif,1721,2153,110,_NR,_NR,False,0.845,_NR,0.064,_SED,0.024,BiteScar,0.015,_FORM,0.009,_GREN
Steyaert_ANG_ARMS4_180301_190310_9T.tif,1833,2153,110,_BGMA,_BGMA,False,0.834,_BGMA,0.085,_BREN,0.030,_UNAV,0.019,_NR,0.009,_SP
Steyaert_ANG_ARMS4_180301_190310_9T.tif,1944,2153,110,_UNAV,_UNAV,False,0.562,_UNAV,0.420,_NR,0.009,_FORM,0.004,_SED,0.001,_SP
Steyaert_ANG_ARMS4_180301_190310_9T.tif,2055,2153,110,_NR,_NR,False,0.500,_NR,0.460,_UNAV,0.019,_FORM,0.011,_SED,0.003,_BREN
Steyaert_ANG_ARMS4_180301_190310_9T.tif,2166,2153,110,_NR,_NR,False,0.634,_NR,0.149,_UNAV,0.137,_FORM,0.029,_SP,0.025,_SED
Steyaert_ANG_ARMS4_180301_190310_9T.tif,2277,2153,110,_NR,_NR,False,0.497,_NR,0.346,_UNAV,0.072,_BREN,0.038,_SP,0.020,_SED
Steyaert_ANG_ARMS4_180301_190310_9T.tif,2388,2153,110,_BREN,_BREN,False,0.253,_BREN,0.205,_SP,0.138,_UNAV,0.137,Tun_sol,0.117,_GREN
Steyaert_ANG_ARMS4_180301_190310_9T.tif,2499,2153,110,_BGMA,_BGMA,False,0.433,_BGMA,0.358,_GREN,0.068,_BREN,0.066,_SP,0.030,_FORM
Steyaert_ANG_ARMS4_180301_190310_9T.tif,2611,2153,110,_NR,_NR,False,0.536,_NR,0.253,_BREN,0.070,_UNAV,0.060,Tun_sol,0.030,_SP
Steyaert_ANG_ARMS4_180301_190310_9T.tif,2722,2153,110,_BRY,_BRY,False,0.813,_BRY,0.090,_NR,0.061,_CAWT,0.018,_SOWT,0.012,_SED
Steyaert_ANG_ARMS4_180301_190310_9T.tif,2833,2153,110,_CAWT,_CAWT,False,0.562,_CAWT,0.243,_BRY,0.077,_BI,0.047,_TUNC,0.021,_NR
Steyaert_ANG_ARMS4_180301_190310_9T.tif,2944,2153,110,_BRY,_BRY,False,0.578,_BRY,0.299,_CAWT,0.065,_NR,0.020,_SOWT,0.020,_RDEN
Steyaert_ANG_ARMS4_180301_190310_9T.tif,3055,2153,110,_BRY,_BRY,False,0.801,_BRY,0.086,_CAWT,0.081,_NR,0.015,_SOWT,0.006,_RDEN
Steyaert_ANG_ARMS4_180301_190310_9T.tif,3166,2153,110,_BRY,_BRY,False,0.728,_BRY,0.120,_NR,0.069,_CAWT,0.055,_SOWT,0.019,_SED
Steyaert_ANG_ARMS4_180301_190310_9T.tif,3277,2153,110,_NR,_NR,False,0.941,_NR,0.030,_UNAV,0.014,_FORM,0.008,_BRY,0.005,_SED
Steyaert_ANG_ARMS4_180301_190310_9T.tif,3388,2153,110,_NR,_NR,False,0.517,_NR,0.308,_SED,0.067,_UNAV,0.058,_SOWT,0.013,_BRY
Steyaert_ANG_ARMS4_180301_190310_9T.tif,3500,2153,110,_NR,_NR,False,0.683,_NR,0.234,_UNAV,0.041,_SED,0.026,_SOWT,0.007,_BRY
Steyaert_ANG_ARMS4_180301_190310_9T.tif,3611,2153,110,_NR,_NR,False,0.513,_NR,0.469,_UNAV,0.010,_SED,0.003,_SOWT,0.002,_FORM
Steyaert_ANG_ARMS4_180301_190310_9T.tif,3722,2153,110,_NR,_NR,False,0.641,_NR,0.284,_UNAV,0.047,_FORM,0.014,BiteScar,0.007,_SED
Steyaert_ANG_ARMS4_180301_190310_9T.tif,3833,2153,110,_UNAV,_UNAV,False,0.762,_UNAV,0.226,_NR,0.006,_SED,0.003,_BREN,0.002,_SOWT
Steyaert_ANG_ARMS4_180301_190310_9T.tif,3944,2153,110,_UNAV,_UNAV,False,0.840,_UNAV,0.158,_NR,0.001,_SED,0.001,_BREN,0.000,_SOWT
Steyaert_ANG_ARMS4_180301_190310_9T.tif,4055,2153,110,_UNAV,_UNAV,False,0.782,_UNAV,0.213,_NR,0.002,_FORM,0.001,_SED,0.001,_BREN
Steyaert_ANG_ARMS4_180301_190310_9T.tif,4166,2153,110,_NR,_NR,False,0.601,_NR,0.345,_UNAV,0.019,_SED,0.014,_SOWT,0.004,BiteScar
Steyaert_ANG_ARMS4_180301_190310_9T.tif,4278,2153,110,_NR,_NR,False,0.572,_NR,0.233,_SED,0.138,_FORM,0.032,_BRY,0.012,_SOWT
Steyaert_ANG_ARMS4_180301_190310_9T.tif,4389,2153,110,_SED,_SED,False,0.673,_SED,0.274,_NR,0.027,_FORM,0.017,_SOWT,0.002,_GREN
Steyaert_ANG_ARMS4_180301_190310_9T.tif,4500,2153,110,_FORM,_FORM,False,0.534,_FORM,0.309,_SED,0.098,_NR,0.036,_SOWT,0.005,_SP
Steyaert_ANG_ARMS4_180301_190310_9T.tif,4611,2153,110,_SED,_SED,False,0.622,_SED,0.285,_SOWT,0.035,_NR,0.020,_RDUP,0.008,_UNK
Steyaert_ANG_ARMS4_180301_190310_9T.tif,4722,2153,110,_SED,_SED,False,0.470,_SED,0.204,_NR,0.200,_SOWT,0.043,_BRY,0.041,_FORM
Steyaert_ANG_ARMS4_180301_190310_9T.tif,4833,2153,110,_NR,_NR,False,0.495,_NR,0.442,_SED,0.044,_SOWT,0.009,_GREN,0.003,_RDUP
Steyaert_ANG_ARMS4_180301_190310_9T.tif,4944,2153,110,_BREN,_BREN,False,0.628,_BREN,0.208,BiteScar,0.134,_SP,0.018,_TUNC,0.003,_NR
Steyaert_ANG_ARMS4_180301_190310_9T.tif,5055,2153,110,_TUNC,_TUNC,False,0.857,_TUNC,0.072,_SP,0.051,_BREN,0.010,_CO,0.002,_RDUP
Steyaert_ANG_ARMS4_180301_190310_9T.tif,5167,2153,110,_TUNC,_TUNC,False,0.667,_TUNC,0.223,_SP,0.094,_BREN,0.006,_BI,0.005,_CAWT
Steyaert_ANG_ARMS4_180301_190310_9T.tif,5278,2153,110,_TUNC,_TUNC,False,0.960,_TUNC,0.018,_SP,0.010,_BREN,0.002,Calc,0.002,_CO
Steyaert_ANG_ARMS4_180301_190310_9T.tif,5389,2153,110,_BREN,_BREN,False,0.627,_BREN,0.202,_SP,0.145,_TUNC,0.012,_CO,0.006,_RDEN
Steyaert_ANG_ARMS4_180301_190310_9T.tif,5500,2153,110,_SP,_SP,False,0.656,_SP,0.286,_BREN,0.035,_TUNC,0.008,_CO,0.004,_CAWT
Steyaert_ANG_ARMS4_180301_190310_9T.tif,5611,2153,110,_SP,_SP,False,0.879,_SP,0.052,_TUNC,0.032,_BREN,0.011,_BRY,0.005,_RDUP
Steyaert_ANG_ARMS4_180301_190310_9T.tif,5722,2153,110,_SP,_SP,False,0.525,_SP,0.440,_BREN,0.009,_CCA,0.008,_RDEN,0.004,_TUNC
Steyaert_ANG_ARMS4_180301_190310_9T.tif,5833,2153,110,_RDUP,_RDUP,False,0.603,_RDUP,0.300,_BREN,0.034,_RDEN,0.022,_SED,0.012,_BGMA
Steyaert_ANG_ARMS4_180301_190310_9T.tif,5945,2153,110,_BREN,_BREN,False,0.487,_BREN,0.333,_SED,0.061,_RDUP,0.040,_RDEN,0.036,_CCA
Steyaert_ANG_ARMS4_180301_190310_9T.tif,55,2264,110,_BRY,_BRY,False,0.540,_BRY,0.158,_NR,0.130,_SED,0.093,_BI,0.015,_CAWT
Steyaert_ANG_ARMS4_180301_190310_9T.tif,166,2264,110,_GREN,_GREN,False,0.284,_GREN,0.140,_GRUP,0.124,_RDUP,0.114,_BI,0.099,_CCA
Steyaert_ANG_ARMS4_180301_190310_9T.tif,277,2264,110,_SED,_SED,False,0.730,_SED,0.073,_SOWT,0.070,_GRUP,0.067,_RDUP,0.024,_NR
Steyaert_ANG_ARMS4_180301_190310_9T.tif,388,2264,110,_SED,_SED,False,0.535,_SED,0.410,_SOWT,0.015,_NR,0.011,_BRY,0.011,_RDUP
Steyaert_ANG_ARMS4_180301_190310_9T.tif,499,2264,110,_SED,_SED,False,0.718,_SED,0.094,_SOWT,0.079,_NR,0.050,_FORM,0.017,_RDUP
Steyaert_ANG_ARMS4_180301_190310_9T.tif,610,2264,110,_SOWT,_SOWT,False,0.353,_SOWT,0.311,_SED,0.092,_TUNC,0.071,_RDUP,0.054,_UNK
Steyaert_ANG_ARMS4_180301_190310_9T.tif,721,2264,110,_SED,_SED,False,0.615,_SED,0.222,_BRY,0.095,_SOWT,0.053,_NR,0.004,_CAWT
Steyaert_ANG_ARMS4_180301_190310_9T.tif,832,2264,110,_BRY,_BRY,False,0.494,_BRY,0.297,_NR,0.116,_SED,0.053,_SOWT,0.016,_CAWT
Steyaert_ANG_ARMS4_180301_190310_9T.tif,944,2264,110,_SED,_SED,False,0.318,_SED,0.316,_BRY,0.262,_SOWT,0.041,_NR,0.035,_RDUP
Steyaert_ANG_ARMS4_180301_190310_9T.tif,1055,2264,110,_BRY,_BRY,False,0.683,_BRY,0.120,_CAWT,0.081,_SED,0.067,_NR,0.029,_SOWT
Steyaert_ANG_ARMS4_180301_190310_9T.tif,1166,2264,110,_BRY,_BRY,False,0.872,_BRY,0.063,_NR,0.028,_CAWT,0.015,_SOWT,0.007,_RDEN
Steyaert_ANG_ARMS4_180301_190310_9T.tif,1277,2264,110,_BRY,_BRY,False,0.849,_BRY,0.101,_CAWT,0.016,_NR,0.008,_SOWT,0.007,_SED
Steyaert_ANG_ARMS4_180301_190310_9T.tif,1388,2264,110,_CAWT,_CAWT,False,0.151,_CAWT,0.147,_TUNC,0.146,_BRY,0.129,_SOWT,0.123,_BI
Steyaert_ANG_ARMS4_180301_190310_9T.tif,1499,2264,110,_FORM,_FORM,False,0.628,_FORM,0.341,_NR,0.020,_SED,0.003,_BRY,0.002,_UNK
Steyaert_ANG_ARMS4_180301_190310_9T.tif,1610,2264,110,_NR,_NR,False,0.641,_NR,0.116,_SED,0.072,_UNAV,0.038,_BREN,0.035,_SOWT
Steyaert_ANG_ARMS4_180301_190310_9T.tif,1721,2264,110,_GREN,_GREN,False,0.850,_GREN,0.094,_NR,0.018,_FORM,0.013,_SED,0.009,_SP
Steyaert_ANG_ARMS4_180301_190310_9T.tif,1833,2264,110,_BREN,_BREN,False,0.269,_BREN,0.268,_FORM,0.255,_NR,0.116,_SED,0.019,_GREN
Steyaert_ANG_ARMS4_180301_190310_9T.tif,1944,2264,110,_GREN,_GREN,False,0.988,_GREN,0.005,_NR,0.004,_SP,0.001,_BGMA,0.001,_FORM
Steyaert_ANG_ARMS4_180301_190310_9T.tif,2055,2264,110,_UNAV,_UNAV,False,0.587,_UNAV,0.371,_NR,0.019,_FORM,0.008,_SED,0.005,_SP
Steyaert_ANG_ARMS4_180301_190310_9T.tif,2166,2264,110,_NR,_NR,False,0.454,_NR,0.381,_UNAV,0.048,_SP,0.046,_MOBF,0.023,_SED
Steyaert_ANG_ARMS4_180301_190310_9T.tif,2277,2264,110,_NR,_NR,False,0.465,_NR,0.423,_UNAV,0.056,_FORM,0.019,_SP,0.010,Tun_sol
Steyaert_ANG_ARMS4_180301_190310_9T.tif,2388,2264,110,Tun_sol,Tun_sol,False,0.584,Tun_sol,0.236,_UNAV,0.080,_SP,0.047,_BREN,0.043,_NR
Steyaert_ANG_ARMS4_180301_190310_9T.tif,2499,2264,110,_UNAV,_UNAV,False,0.517,_UNAV,0.435,_NR,0.033,_FORM,0.012,_SED,0.001,_BREN
Steyaert_ANG_ARMS4_180301_190310_9T.tif,2611,2264,110,_FORM,_FORM,False,0.523,_FORM,0.319,_NR,0.083,_UNAV,0.023,_SP,0.020,_SED
Steyaert_ANG_ARMS4_180301_190310_9T.tif,2722,2264,110,_BRY,_BRY,False,0.600,_BRY,0.311,_NR,0.063,_CAWT,0.010,_SOWT,0.007,_SED
Steyaert_ANG_ARMS4_180301_190310_9T.tif,2833,2264,110,_CAWT,_CAWT,False,0.626,_CAWT,0.249,_BRY,0.067,_NR,0.020,_RDEN,0.017,_SOWT
Steyaert_ANG_ARMS4_180301_190310_9T.tif,2944,2264,110,_BRY,_BRY,False,0.505,_BRY,0.309,_CAWT,0.090,_NR,0.044,_RDEN,0.022,_SOWT
Steyaert_ANG_ARMS4_180301_190310_9T.tif,3055,2264,110,_BRY,_BRY,False,0.561,_BRY,0.274,_CAWT,0.101,_NR,0.038,_SOWT,0.008,_UNAV
Steyaert_ANG_ARMS4_180301_190310_9T.tif,3166,2264,110,_NR,_NR,False,0.945,_NR,0.027,_UNAV,0.012,_FORM,0.007,_SED,0.003,_UNK
Steyaert_ANG_ARMS4_180301_190310_9T.tif,3277,2264,110,_NR,_NR,False,0.483,_NR,0.433,_UNAV,0.047,_SED,0.016,_FORM,0.014,_SOWT
Steyaert_ANG_ARMS4_180301_190310_9T.tif,3388,2264,110,_NR,_NR,False,0.697,_NR,0.130,_SED,0.106,_UNAV,0.027,_FORM,0.024,_BRY
Steyaert_ANG_ARMS4_180301_190310_9T.tif,3500,2264,110,_NR,_NR,False,0.638,_NR,0.300,_UNAV,0.050,_FORM,0.005,_SED,0.003,_SOWT
Steyaert_ANG_ARMS4_180301_190310_9T.tif,3611,2264,110,_UNAV,_UNAV,False,0.806,_UNAV,0.190,_NR,0.003,_FORM,0.001,BiteScar,0.000,_HYD
Steyaert_ANG_ARMS4_180301_190310_9T.tif,3722,2264,110,_UNAV,_UNAV,False,0.615,_UNAV,0.287,_NR,0.092,_FORM,0.002,_SED,0.001,_SOWT
Steyaert_ANG_ARMS4_180301_190310_9T.tif,3833,2264,110,_NR,_NR,False,0.586,_NR,0.371,_UNAV,0.036,_FORM,0.004,_SED,0.001,BiteScar
Steyaert_ANG_ARMS4_180301_190310_9T.tif,3944,2264,110,_UNAV,_UNAV,False,0.677,_UNAV,0.311,_NR,0.007,_FORM,0.003,_SED,0.001,_SOWT
Steyaert_ANG_ARMS4_180301_190310_9T.tif,4055,2264,110,_NR,_NR,False,0.521,_NR,0.142,_UNAV,0.134,_FORM,0.092,_SED,0.038,_GREN
Steyaert_ANG_ARMS4_180301_190310_9T.tif,4166,2264,110,_BRY,_BRY,False,0.618,_BRY,0.298,_SOWT,0.036,_SED,0.026,_CAWT,0.013,_NR
Steyaert_ANG_ARMS4_180301_190310_9T.tif,4278,2264,110,_NR,_NR,False,0.540,_NR,0.354,_SED,0.046,_SOWT,0.011,_RDEN,0.011,_BRY
Steyaert_ANG_ARMS4_180301_190310_9T.tif,4389,2264,110,_NR,_NR,False,0.697,_NR,0.267,_SED,0.008,_SOWT,0.006,_UNAV,0.004,_FORM
Steyaert_ANG_ARMS4_180301_190310_9T.tif,4500,2264,110,_NR,_NR,False,0.526,_NR,0.449,_SED,0.014,_SOWT,0.003,_BRY,0.003,_UNAV
Steyaert_ANG_ARMS4_180301_190310_9T.tif,4611,2264,110,_NR,_NR,False,0.738,_NR,0.145,_SED,0.064,_BRY,0.013,_SOWT,0.009,_UNAV
Steyaert_ANG_ARMS4_180301_190310_9T.tif,4722,2264,110,_SED,_SED,False,0.867,_SED,0.078,_SOWT,0.031,_NR,0.008,_RDUP,0.005,_BRY
Steyaert_ANG_ARMS4_180301_190310_9T.tif,4833,2264,110,_SED,_SED,False,0.700,_SED,0.140,_SOWT,0.094,_NR,0.019,_FORM,0.013,_RDUP
Steyaert_ANG_ARMS4_180301_190310_9T.tif,4944,2264,110,_BREN,_BREN,False,0.937,_BREN,0.048,_SP,0.006,_TUNC,0.004,_NR,0.001,BiteScar
Steyaert_ANG_ARMS4_180301_190310_9T.tif,5055,2264,110,_BREN,_BREN,False,0.512,_BREN,0.279,_SP,0.124,_TUNC,0.027,_RDUP,0.019,_RDEN
Steyaert_ANG_ARMS4_180301_190310_9T.tif,5167,2264,110,_SP,_SP,False,0.380,_SP,0.206,_CO,0.183,_TUNC,0.159,_BREN,0.019,_BRY
Steyaert_ANG_ARMS4_180301_190310_9T.tif,5278,2264,110,_SP,_SP,False,0.395,_SP,0.332,_TUNC,0.248,_BREN,0.006,_CO,0.004,_RDEN
Steyaert_ANG_ARMS4_180301_190310_9T.tif,5389,2264,110,_SP,_SP,False,0.756,_SP,0.130,_BREN,0.038,_CO,0.020,_BRY,0.016,_TUNC
Steyaert_ANG_ARMS4_180301_190310_9T.tif,5500,2264,110,_SP,_SP,False,0.741,_SP,0.100,_BREN,0.092,_TUNC,0.037,_CO,0.017,Tun_sol
Steyaert_ANG_ARMS4_180301_190310_9T.tif,5611,2264,110,_BREN,_BREN,False,0.459,_BREN,0.459,_SP,0.061,_CO,0.010,_TUNC,0.004,Tun_sol
Steyaert_ANG_ARMS4_180301_190310_9T.tif,5722,2264,110,_BREN,_BREN,False,0.592,_BREN,0.393,_SP,0.003,_RDEN,0.002,BiteScar,0.002,_NR
Steyaert_ANG_ARMS4_180301_190310_9T.tif,5833,2264,110,_BREN,_BREN,False,0.819,_BREN,0.105,_RDUP,0.049,_RDEN,0.008,BiteScar,0.004,_SOWT
Steyaert_ANG_ARMS4_180301_190310_9T.tif,5945,2264,110,_RDUP,_RDUP,False,0.390,_RDUP,0.285,_BRY,0.146,_RDEN,0.046,_BREN,0.029,_TUNC
Steyaert_ANG_ARMS4_180301_190310_9T.tif,55,2374,110,_BRY,_BRY,False,0.395,_BRY,0.385,_SED,0.069,_GREN,0.055,_RDUP,0.029,_BI
Steyaert_ANG_ARMS4_180301_190310_9T.tif,166,2374,110,_GREN,_GREN,False,0.242,_GREN,0.193,_RDUP,0.162,_SED,0.160,_BRY,0.133,_BI
Steyaert_ANG_ARMS4_180301_190310_9T.tif,277,2374,110,_SED,_SED,False,0.853,_SED,0.062,_SOWT,0.059,_RDUP,0.011,_NR,0.002,BiteScar
Steyaert_ANG_ARMS4_180301_190310_9T.tif,388,2374,110,_GREN,_GREN,False,0.625,_GREN,0.238,_SED,0.057,_SOWT,0.027,_BI,0.019,_BRY
Steyaert_ANG_ARMS4_180301_190310_9T.tif,499,2374,110,_SED,_SED,False,0.581,_SED,0.344,_SOWT,0.027,_NR,0.020,_BI,0.012,_RDUP
Steyaert_ANG_ARMS4_180301_190310_9T.tif,610,2374,110,_SED,_SED,False,0.665,_SED,0.283,_SOWT,0.038,_RDUP,0.005,_GRUP,0.004,_BRY
Steyaert_ANG_ARMS4_180301_190310_9T.tif,721,2374,110,_BRY,_BRY,False,0.474,_BRY,0.327,_NR,0.097,_SED,0.040,_CAWT,0.036,_SOWT
Steyaert_ANG_ARMS4_180301_190310_9T.tif,832,2374,110,_SOWT,_SOWT,False,0.245,_SOWT,0.219,_SED,0.201,_GRUP,0.121,_BRY,0.088,_CAWT
Steyaert_ANG_ARMS4_180301_190310_9T.tif,944,2374,110,_UNK,_UNK,False,0.417,_UNK,0.375,_BRY,0.066,_CAWT,0.051,_BI,0.027,_SOWT
Steyaert_ANG_ARMS4_180301_190310_9T.tif,1055,2374,110,_BRY,_BRY,False,0.658,_BRY,0.102,_NR,0.085,_SOWT,0.061,_SED,0.050,_CAWT
Steyaert_ANG_ARMS4_180301_190310_9T.tif,1166,2374,110,_NR,_NR,False,0.608,_NR,0.320,_BRY,0.031,_BI,0.012,_CAWT,0.009,_SP
Steyaert_ANG_ARMS4_180301_190310_9T.tif,1277,2374,110,_NR,_NR,False,0.445,_NR,0.405,_BRY,0.112,_SED,0.014,_SOWT,0.012,_CAWT
Steyaert_ANG_ARMS4_180301_190310_9T.tif,1388,2374,110,_NR,_NR,False,0.885,_NR,0.065,_SED,0.020,_BRY,0.011,_FORM,0.008,_UNK
Steyaert_ANG_ARMS4_180301_190310_9T.tif,1499,2374,110,_NR,_NR,False,0.636,_NR,0.201,_SED,0.060,_FORM,0.032,_UNK,0.029,_BRY
Steyaert_ANG_ARMS4_180301_190310_9T.tif,1610,2374,110,_NR,_NR,False,0.763,_NR,0.187,_FORM,0.024,_SED,0.008,_UNAV,0.006,_BRY
Steyaert_ANG_ARMS4_180301_190310_9T.tif,1721,2374,110,_SED,_SED,False,0.649,_SED,0.270,_NR,0.047,_SOWT,0.010,_BRY,0.005,_FORM
Steyaert_ANG_ARMS4_180301_190310_9T.tif,1833,2374,110,_FORM,_FORM,False,0.826,_FORM,0.138,_NR,0.021,_SED,0.005,_SOWT,0.005,_UNAV
Steyaert_ANG_ARMS4_180301_190310_9T.tif,1944,2374,110,_NR,_NR,False,0.867,_NR,0.059,_UNAV,0.051,_GREN,0.006,_BREN,0.005,_FORM
Steyaert_ANG_ARMS4_180301_190310_9T.tif,2055,2374,110,_GREN,_GREN,False,0.686,_GREN,0.191,_BREN,0.046,_BGMA,0.043,_SP,0.010,_NR
Steyaert_ANG_ARMS4_180301_190310_9T.tif,2166,2374,110,_SP,_SP,False,0.610,_SP,0.154,_GREN,0.062,_BREN,0.060,_NR,0.028,_UNAV
Steyaert_ANG_ARMS4_180301_190310_9T.tif,2277,2374,110,_UNAV,_UNAV,False,0.570,_UNAV,0.245,Tun_sol,0.068,_SP,0.067,_NR,0.022,_BREN
Steyaert_ANG_ARMS4_180301_190310_9T.tif,2388,2374,110,_UNAV,_UNAV,False,0.514,_UNAV,0.386,_NR,0.051,_FORM,0.021,_SED,0.014,_BREN
Steyaert_ANG_ARMS4_180301_190310_9T.tif,2499,2374,110,_NR,_NR,False,0.725,_NR,0.259,_UNAV,0.009,_FORM,0.004,_SED,0.001,_SOWT
Steyaert_ANG_ARMS4_180301_190310_9T.tif,2611,2374,110,_UNAV,_UNAV,False,0.630,_UNAV,0.317,_NR,0.017,_SOWT,0.015,_FORM,0.009,_MOBF
Steyaert_ANG_ARMS4_180301_190310_9T.tif,2722,2374,110,_NR,_NR,False,0.716,_NR,0.257,_UNAV,0.018,_SED,0.002,_SOWT,0.002,_BRY
Steyaert_ANG_ARMS4_180301_190310_9T.tif,2833,2374,110,_NR,_NR,False,0.875,_NR,0.071,_BRY,0.034,_UNAV,0.007,_CAWT,0.006,_SOWT
Steyaert_ANG_ARMS4_180301_190310_9T.tif,2944,2374,110,_NR,_NR,False,0.890,_NR,0.063,_UNAV,0.017,_BRY,0.009,_SOWT,0.008,_SED
Steyaert_ANG_ARMS4_180301_190310_9T.tif,3055,2374,110,_NR,_NR,False,0.734,_NR,0.097,_FORM,0.083,_SED,0.051,_UNAV,0.027,_SOWT
Steyaert_ANG_ARMS4_180301_190310_9T.tif,3166,2374,110,_UNAV,_UNAV,False,0.580,_UNAV,0.406,_NR,0.005,_SED,0.003,_FORM,0.002,_SOWT
Steyaert_ANG_ARMS4_180301_190310_9T.tif,3277,2374,110,_NR,_NR,False,0.685,_NR,0.188,_SED,0.069,_UNAV,0.033,_FORM,0.016,_SOWT
Steyaert_ANG_ARMS4_180301_190310_9T.tif,3388,2374,110,_NR,_NR,False,0.467,_NR,0.460,_UNAV,0.052,_FORM,0.014,_SED,0.004,_SOWT
Steyaert_ANG_ARMS4_180301_190310_9T.tif,3500,2374,110,_UNAV,_UNAV,False,0.703,_UNAV,0.292,_NR,0.003,_FORM,0.001,_SED,0.000,_SOWT
Steyaert_ANG_ARMS4_180301_190310_9T.tif,3611,2374,110,_UNAV,_UNAV,False,0.881,_UNAV,0.089,_NR,0.027,_FORM,0.001,_SED,0.000,_SOWT
Steyaert_ANG_ARMS4_180301_190310_9T.tif,3722,2374,110,_UNAV,_UNAV,False,0.689,_UNAV,0.301,_NR,0.007,_FORM,0.001,_SED,0.000,_SOWT
Steyaert_ANG_ARMS4_180301_190310_9T.tif,3833,2374,110,_UNAV,_UNAV,False,0.689,_UNAV,0.296,_NR,0.009,_FORM,0.002,_SED,0.001,_SOWT
Steyaert_ANG_ARMS4_180301_190310_9T.tif,3944,2374,110,_UNAV,_UNAV,False,0.665,_UNAV,0.190,_NR,0.036,_BGMA,0.031,_GREN,0.014,_UNK
Steyaert_ANG_ARMS4_180301_190310_9T.tif,4055,2374,110,_NR,_NR,False,0.538,_NR,0.390,_SED,0.016,_SOWT,0.015,_BRY,0.009,_FORM
Steyaert_ANG_ARMS4_180301_190310_9T.tif,4166,2374,110,_NR,_NR,False,0.465,_NR,0.314,_SED,0.195,_FORM,0.015,_SOWT,0.005,_BRY
Steyaert_ANG_ARMS4_180301_190310_9T.tif,4278,2374,110,_NR,_NR,False,0.696,_NR,0.215,_SED,0.031,_UNAV,0.020,_UNK,0.010,_SOWT
Steyaert_ANG_ARMS4_180301_190310_9T.tif,4389,2374,110,_SED,_SED,False,0.344,_SED,0.328,_SOWT,0.173,_NR,0.138,_UNK,0.004,_FORM
Steyaert_ANG_ARMS4_180301_190310_9T.tif,4500,2374,110,_SED,_SED,False,0.415,_SED,0.329,_FORM,0.243,_NR,0.005,_SOWT,0.003,_BRY
Steyaert_ANG_ARMS4_180301_190310_9T.tif,4611,2374,110,_SED,_SED,False,0.291,_SED,0.259,_SOWT,0.159,_BI,0.083,_BRY,0.055,_NR
Steyaert_ANG_ARMS4_180301_190310_9T.tif,4722,2374,110,_SED,_SED,False,0.445,_SED,0.420,_NR,0.066,_SOWT,0.026,_BI,0.016,_FORM
Steyaert_ANG_ARMS4_180301_190310_9T.tif,4833,2374,110,_NR,_NR,False,0.547,_NR,0.206,_SED,0.177,_SOWT,0.029,_BI,0.015,_BRY
Steyaert_ANG_ARMS4_180301_190310_9T.tif,4944,2374,110,_BI,_BI,False,0.675,_BI,0.173,_SOWT,0.081,_NR,0.031,_SED,0.007,_RDUP
Steyaert_ANG_ARMS4_180301_190310_9T.tif,5055,2374,110,_BI,_BI,False,0.351,_BI,0.194,_SED,0.127,_BREN,0.106,_RDUP,0.053,_RDEN
Steyaert_ANG_ARMS4_180301_190310_9T.tif,5167,2374,110,_TUNC,_TUNC,False,0.486,_TUNC,0.278,_BREN,0.166,_SP,0.015,_RDUP,0.013,_BI
